Date,1,2,3,4,5,6,7,8,9,10,11,12
2016-03-03,Google to help map Zika's spread,Silicon Valley engineer: 'We're in a really precarious moment with race relations',Star Wars' JJ Abrams to debut series on XPrize contestants,Watch the trailer for 'Moon Shot',Google wants to help map Zika outbreaks,Google  JetBlue eBay join alliance to combat wildlife trafficking,,,,,,
2016-03-04,Facebook to pay more UK tax,Who's with Apple and who's with the FBI,,,,,,,,,,
2016-03-07,Why is the Erin Andrews nude video still online?,,,,,,,,,,,
2016-03-09,Google wants to be your travel agent,Energy innovations to save you money (and keep you warm at work!),$6 billion real estate bet eases pain for giant oil fund,Man vs. machine: Google computer wins first match against world 'Go' champion,5 innovators changing the world,,,,,,,
2016-03-10,FCC wants to clamp down on Internet privacy,Google unveils new Android 'N',Human board game champion again outwitted by Google program,Chapter Three: The global network keeping a 20-year scam alive,,,,,,,,
2016-03-11,Eight odd tricks to try with your Amazon Echo,Game of Go pits man against machine,,,,,,,,,,
2016-03-12,A Google computer victorious over the world's 'Go' champion,Obama: We can't fetishize our phones,,,,,,,,,,
2016-03-13,SXSW harassment summit tackles tough issues but has few attendees,Facebook gets 1 million user violation reports a day,,,,,,,,,,
2016-03-14,How this son of migrant farm workers became an astronaut,,,,,,,,,,,
2016-03-16,Pennsylvania man admits to hacking nude celebrity photos,,,,,,,,,,,
2016-03-17,Chapter Four: The businessmen behind a global psychic empire,,,,,,,,,,,
2016-03-18,Want to move to Canada? Here's what you need to know,Google agrees to join T-Mobile's 'Binge On',,,,,,,,,,
2016-03-21,10 million Indians use his app,,,,,,,,,,,
2016-03-22,Brussels: Where European business happens,Facebook activates Safety Check after Brussels attacks,,,,,,,,,,
2016-03-23,Uber is offering a $10000 bounty for security bugs,,,,,,,,,,,
2016-03-25,Woman's home demolished after Google Maps error,Oculus Rift virtual reality headsets start arriving Monday,NBA hints North Carolina could lose 2017 All-Star game over anti-LGBT law,,,,,,,,,
2016-03-26,Can Apple's new Night Shift setting help you sleep?,,,,,,,,,,,
2016-03-29,It was my mistake to sell': Dropcam founder regrets $555M sale to Nest,Snapchat is growing up,It isn't all horror stories for women in tech,,,,,,,,,
2016-03-30,Stocks soar to highest level in 2016,Microsoft starts shipping HoloLens and announces a big Windows 10 update,Here are the places feds are using a controversial law to unlock phones,North Carolina attorney general won't defend anti-LGBT bathroom law,,,,,,,,
2016-03-31,Starbucks joins more than 100 companies asking N.C. to repeal 'anti-LGBT' law,Google CEO Sundar Pichai made $100 million last year,Amazon will no longer sell USB cords that fry your laptop,,,,,,,,,
2016-04-01,Grieving father pleads with Apple to unlock his dead son's iPhone,Google's April Fools' prank backfires big time,Cellebrite is the FBI's go-to phone hacker,,,,,,,,,
2016-04-02,Facebook punts on bid to stream NFL games,,,,,,,,,,,
2016-04-04,26-year-old hacker gets $3M for self-driving car startup,Google Play removes app made by the Taliban,He created Google Alerts. Now he's an almond farmer,,,,,,,,,
2016-04-05,Women LGBT the disabled. They're Silicon Valley too.,,,,,,,,,,,
2016-04-06,Google is paying off its angry smart home customers,Eat! Drink! Buy? Food and beverage stocks on fire,WhatsApp adds end-to-end encryption for all communications,,,,,,,,,
2016-04-07,Uber hires top Ford exec in self-driving car quest,Apple is soaring but is Google a better buy?,Biotech super stock jumps 160% in 8 weeks,Taliban app surfaces on Amazon,Meet Zerodium the company that pays $1 million for Apple hacks,American Idol' and Kieran ready to dim the lights one last time,,,,,,
2016-04-08,Under Armour is no longer an underdog,Stocks: 4 things to know before the open,,,,,,,,,,
2016-04-11,Magic Johnson-backed startup launches editorial hub,Yahoo is for sale; bidders line up; Marissa Mayer is toast,Stocks: 4 things to know before the open,,,,,,,,,
2016-04-12,Europe plans to force big firms to come clean on profits and tax,Google is helping this school build a 'Waze' for the blind,,,,,,,,,,
2016-04-13,Senate bill would force Apple to put a back door on iPhones,Google turns its Calendar app into a personal coach,IBM wants Watson to ask us questions,,,,,,,,,
2016-04-14,Microsoft builds new AI bot to ignore Hitler,Top 50 U.S. companies hold $1.4 trillion in cash offshore,,,,,,,,,,
2016-04-15,Twitter has hired a China executive despite ban,,,,,,,,,,,
2016-04-18,Silicon Valley mourns the loss of its 'coach',Is Verizon the only one that wants Yahoo?,,,,,,,,,,
2016-04-19,Marissa Mayer: Sale of Yahoo is 'top priority',,,,,,,,,,,
2016-04-20,Google charged by EU in Android monopoly lawsuit,,,,,,,,,,,
2016-04-21,Google is funding screenplays that change the image of computer science,Stocks: 5 things to know before the open,,,,,,,,,,
2016-04-22,Can Facebook's moonshots succeed where Google's struggle?,With these gadgets you'll never need an alarm clock again,Apple movies and iBooks shut down in China,Stocks: 5 things to know before the open,Microsoft profits fall by 25%,Google just got pounded by the strong dollar,,,,,,
2016-04-23,AT&T offering $5 internet to low-income families,,,,,,,,,,,
2016-04-26,Facebook needs to live up to the hype,How I went from middle class to homeless,DisneyLife goes offline in China after just 5 months,,,,,,,,,
2016-04-27,SpaceX plans Mars mission for 2018,IBM Watson to build tech with Sesame Street,America's earnings recession just got worse,Stocks could go crazy later today. Watch for this,Stocks: 6 things to know before the open,,,,,,,
2016-04-28,$148 million payday for CEO you've never heard of,Why Facebook could one day be worth $1 trillion,,,,,,,,,,
2016-04-29,Stocks suffer worst week since February freakout,Google patent reveals screens you can rip,Yahoo is an antique for sale...on Craigslist (sorta),,,,,,,,,
2016-04-30,Yahoo's Marissa Mayer could get $55 million severance package,,,,,,,,,,,
2016-05-02,Another bear market for tech stocks?,,,,,,,,,,,
2016-05-03,Terrorists prefer to chat on Telegram and email with Gmail,4 U.S. governors on jobs: Not enough workers,Twitter shares hit lowest level ever,Student death triggers probe of China's Baidu,,,,,,,,
2016-05-04,IBM wants you to test drive its quantum computer,Boy wins $10000 reward for finding Instagram bug,,,,,,,,,,
2016-05-06,These 10 tech firms pay the best entry-level salaries,,,,,,,,,,,
2016-05-07,You can now search the Panama Papers database online,,,,,,,,,,,
2016-05-09,You can now search the Panama Papers database online,Siri creator wants to make the world's best bot,Baidu ordered to clean up search results after student's death,Blocked in China Facebook still wins trademark ruling,,,,,,,,
2016-05-10,Amazon unveils its own version of YouTube,Government to cellphone makers: Up your security game,This city is giving super-fast internet to poor students,Google turns search results black for some,Microsoft is giving up on its Chinese web portal,,,,,,,
2016-05-11,Google proposes 'professional women' emojis,Google bans all ads for payday loans,,,,,,,,,,
2016-05-12,Google is worth more than Apple again,Google is quietly building a crazy good gadget business,Google launches time-saving keyboard for iPhones,iPhone photography is cool eyeball photography is cooler,,,,,,,,
2016-05-13,Google looking to hire self-driving car 'drivers',,,,,,,,,,,
2016-05-16,Huge breakthrough in blazing fast internet speeds,Google could face yet another EU investigation,Warren Buffett buys stake in Apple,,,,,,,,,
2016-05-17,What's wrong with Netflix?,Meet China's tech behemoths,Google self-driving car vets take on automated trucks,,,,,,,,,
2016-05-18,Google takes on Echo and Siri with 'Home' and an assistant,Change the channel on Pandora?,Microsoft is selling its cheap phone business to Foxconn,,,,,,,,,
2016-05-19,Google's plan to bring VR to the masses,Google patent would glue pedestrians to self-driving cars,How this guy used Watson to tune out of conference calls,Uber is testing its first self-driving car,Empire' season finale highlights limits challenges of 'shocking' TV,,,,,,,
2016-05-20,Google's Chromebooks outsold Apple's Macs in the U.S. for the first time,Battle of the smart speakers: Google Home vs. Amazon Echo,China's Silicon Valley: Lawns and pools but no free food,Fake in China: 488 million social media posts a year,Glenn Beck: Facebook meeting like 'Salem witch trial',,,,,,,
2016-05-21,Can Austin still be a tech hub without Uber?,Google's modular phone is coming finally,,,,,,,,,,
2016-05-22,Hedge funds hate Apple ... but love Facebook,,,,,,,,,,,
2016-05-23,Apple tech giants lead $1.6 trillion cash hoard,This self-driving car company is on fire,,,,,,,,,,
2016-05-24,Microsoft gives grants to 12 startups working on affordable internet access,GoPro surges after Red Bull invests in it,Google's Paris offices raided by police in tax probe,Snapchat could soon be valued at more than $20 billion,Banned! 10 things you won't find in China,,,,,,,
2016-05-25,Google is going to start showing you more ads,,,,,,,,,,,
2016-05-26,Tech startup Twilio files to go public,McDonald's raided by French police in tax probe,Google's plan to kill passwords,Jury sides with Google in billion dollar Oracle suit,37% of Japanese millennials expect to work till they die,Google is taking its self-driving cars to Detroit,,,,,,
2016-05-27,Facebook and Microsoft are building a giant cable under the sea,,,,,,,,,,,
2016-05-30,France going 'all the way' to collect tax from Google  McDonald's,,,,,,,,,,,
2016-05-31,Netflix rebounds on merger rumors and Disney deal,India: Where 7.9% growth still isn't good enough,,,,,,,,,,
2016-06-01,Mark Zuckerberg hosts Facebook Live with astronauts from space,Jeff Bezos is almost richer than Warren Buffett,Google wants to help you find your lost phone,This outfit is teaching Syrian refugees how to code,Is this $14000 device the world's most secure smartphone?,Microsoft unveils its new vision for Windows,,,,,,
2016-06-02,Tech bear worries about bubble but LOVES Google,Lawsuit questions Oracle's accounting. Stock dives,Google teaches self-driving cars to honk their horns,In case of emergency open Facebook,Smartphone sales are slowing and other internet predictions,,,,,,,
2016-06-03,Hooray! Bank gives employees Friday nights off,TaskRabbit CEO on the importance of diversity,Get ready for 'facepalm' and 'selfie' emojis,Samsung unveils cordless earbuds you might actually want to buy,,,,,,,,
2016-06-04,Google takes down Chrome extension targeting Jews,Nest founder and CEO is stepping down,,,,,,,,,,
2016-06-05,Muhammad Ali: A brand known around the world,,,,,,,,,,,
2016-06-06,T-Mobile is giving customers stock in the company,,,,,,,,,,,
2016-06-07,From life sentence to White House guest: one ex-con's journey,Just 52 tech workers donated to Trump's campaign,Company close to U.S. approval for first private moon shot,,,,,,,,,
2016-06-08,Google shareholder calls exec a 'lady CFO' Twitter erupts,Nasdaq back near 5000. Tech rebound? Not exactly,This tech CEO is more loved than Mark Zuckerberg,The 10 most valuable brands of 2016,,,,,,,,
2016-06-09,Is Siri still king?: A virtual assistant showdown,Google wants to beam super-fast Wi-Fi into your home,,,,,,,,,,
2016-06-10,Moto Z ditches headphone jack in super slim smartphone,Can Apple save Siri?,Famed venture capitalist Tom Perkins has died,,,,,,,,,
2016-06-11,The truth about the Hillary Clinton Google conspiracy theory,,,,,,,,,,,
2016-06-13,Apple bringing Siri to your Mac opening up Messages,,,,,,,,,,,
2016-06-14,Facebook Messenger can now send SMS text messages,Obama's FCC wins key battle over internet regulation,Rejoice! You can finally remove default apps from the iPhone,,,,,,,,,
2016-06-15,Napster is coming back,,,,,,,,,,,
2016-06-16,Avoiding air turbulence may soon get easier,Google Home in 2 minutes,She overcame blindness to thrive at Google,Indian students want this dream job more than Facebook or Disney,Zuckerberg backs Andela a startup more elite than Harvard,Meet Google's blind engineer,,,,,,
2016-06-17,Paging Jerry Seinfeld! Kellogg near all-time high,The WWE looks to conquer China,,,,,,,,,,
2016-06-18,Why you won't see a rifle emoji anytime soon,Apple plays catchup with ... everyone,,,,,,,,,,
2016-06-20,Muslim woman deluged by 'hate tweets' after helping Homeland Security panel,,,,,,,,,,,
2016-06-21,Is it a mistake for Verizon to buy Yahoo?,New AI can predict when two people will kiss,Could the U.K. tech boom survive Brexit?,Tencent snaps up 'Clash of Clans' maker for $8.6 billion,,,,,,,,
2016-06-22,Their mission: A tech-savvy government,,,,,,,,,,,
2016-06-23,Uh-oh. Is the stock market a bubble again?,Sheryl Sandberg and 55 execs back Clinton for president,McDonald's set to take over Oprah's old Chicago studio,,,,,,,,,
2016-06-24,John Kerry wants tech to help solve the world's biggest problems,Google's new robot can do the dishes,,,,,,,,,,
